number,code,country_code,team,player_name,section,sticker_type,is_special,source_name,source_url,verified_at
930,URU 10,URU,Uruguay,Federico Valverde,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-10-federico-valverde,
931,URU 11,URU,Uruguay,Giorgian De Arrascaeta,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-11-giorgian-de-arrascaeta,
932,URU 12,URU,Uruguay,Rodrigo Bentancur,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-12-rodrigo-bentancur,
933,URU 13,URU,Uruguay,Team Photo,Uruguay,team_photo,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-13-team-photo,
934,URU 14,URU,Uruguay,Manuel Ugarte,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-14-manuel-ugarte,
935,URU 15,URU,Uruguay,Nicolás de la Cruz,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-15-nicolas-de-la-cruz,
936,URU 16,URU,Uruguay,Maxi Araujo,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-16-maxi-araujo,
937,URU 17,URU,Uruguay,Darwin Núñez,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-17-darwin-nunez,
938,URU 18,URU,Uruguay,Federico Viñas,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-18-federico-vinas,
939,URU 19,URU,Uruguay,Rodrigo Aguirre,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-19-rodrigo-aguirre,
940,URU 20,URU,Uruguay,Facundo Pellistri,Uruguay,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uruguay-20-facundo-pellistri,
941,USA 1,USA,United States,Team Logo,United States,team_logo,true,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-1-team-logo,
942,USA 2,USA,United States,Math Freese,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-2-math-freese,
943,USA 3,USA,United States,Chris Richards,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-3-chris-richards,
944,USA 4,USA,United States,Tim Ream,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-4-tim-ream,
945,USA 5,USA,United States,Mark McKenzie,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-5-mark-mckenzie,
946,USA 6,USA,United States,Alex Freeman,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-6-alex-freeman,
947,USA 7,USA,United States,Antonee Robinson,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-7-antonee-robinson,
948,USA 8,USA,United States,Tyler Adams,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-8-tyler-adams,
949,USA 9,USA,United States,Tanner Tessmann,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-9-tanner-tessmann,
950,USA 10,USA,United States,Weston McKenny,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-10-weston-mckenny,
951,USA 11,USA,United States,Christian Roldan,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-11-christian-roldan,
952,USA 12,USA,United States,Timothy Weah,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-12-timothy-weah,
953,USA 13,USA,United States,Team Photo,United States,team_photo,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-13-team-photo,
954,USA 14,USA,United States,Diego Luna,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-14-diego-luna,
955,USA 15,USA,United States,Malik Tillman,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-15-malik-tillman,
956,USA 16,USA,United States,Christian Pulisic,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-16-christian-pulisic,
957,USA 17,USA,United States,Brenden Aaronson,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-17-brenden-aaronson,
958,USA 18,USA,United States,Ricardo Pepi,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-18-ricardo-pepi,
959,USA 19,USA,United States,Haji Wright,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-19-haji-wright,
960,USA 20,USA,United States,Folarin Balogun,United States,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/united-states-20-folarin-balogun,
961,UZB 1,UZB,Uzbekistan,Team Logo,Uzbekistan,team_logo,true,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-1-team-logo,
962,UZB 2,UZB,Uzbekistan,Utkir Yusupov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-2-utkir-yusupov,
963,UZB 3,UZB,Uzbekistan,Farrukh Savfiev,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-3-farrukh-savfiev,
964,UZB 4,UZB,Uzbekistan,Sherzod Nasrullaev,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-4-sherzod-nasrullaev,
965,UZB 5,UZB,Uzbekistan,Umar Eshmurodov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-5-umar-eshmurodov,
966,UZB 6,UZB,Uzbekistan,Husniddin Aliqulov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-6-husniddin-aliqulov,
967,UZB 7,UZB,Uzbekistan,Rustamjon Ashurmatov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-7-rustamjon-ashurmatov,
968,UZB 8,UZB,Uzbekistan,Khojiakbar Alijonov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-8-khojiakbar-alijonov,
969,UZB 9,UZB,Uzbekistan,Abdukodir Khusanov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-9-abdukodir-khusanov,
970,UZB 10,UZB,Uzbekistan,Odiljon Hamrobekov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-10-odiljon-hamrobekov,
971,UZB 11,UZB,Uzbekistan,Otabek Shukurov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-11-otabek-shukurov,
972,UZB 12,UZB,Uzbekistan,Jamshid Iskanderov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-12-jamshid-iskanderov,
973,UZB 13,UZB,Uzbekistan,Team Photo,Uzbekistan,team_photo,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-13-team-photo,
974,UZB 14,UZB,Uzbekistan,Azizbek Turgunboev,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-14-azizbek-turgunboev,
975,UZB 15,UZB,Uzbekistan,Khojimat Erkinov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-15-khojimat-erkinov,
976,UZB 16,UZB,Uzbekistan,Eldor Shomurodov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-16-eldor-shomurodov,
977,UZB 17,UZB,Uzbekistan,Oston Urunov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-17-oston-urunov,
978,UZB 18,UZB,Uzbekistan,Jaloliddin Masharipov,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-18-jaloliddin-masharipov,
979,UZB 19,UZB,Uzbekistan,Igor Sergeev,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-19-igor-sergeev,
980,UZB 20,UZB,Uzbekistan,Abbosbek Fayzullaev,Uzbekistan,player,false,Scanini Panini World Cup 2026 checklist,https://scanini.app/stickers/uzbekistan-20-abbosbek-fayzullaev,
